letter,language,coverage,title,id,file
K,Kannada,Full Bible,Biblica® ಉಚಿತ ಕನ್ನಡ ಸಮಕಾಲಿಕ ಭಾಷಾಂತರ,kanokcv,K/Kannada/Full Bible — Biblica® ಉಚಿತ ಕನ್ನಡ ಸಮಕಾಲಿಕ ಭಾಷಾಂತರ.pdf
K,Kannada,Full Bible,ಇಂಡಿಯನ್ ರಿವೈಜ್ಡ್ ವರ್ಸನ್ (IRV) - ಕನ್ನಡ - 2019,kanirv,K/Kannada/Full Bible — ಇಂಡಿಯನ್ ರಿವೈಜ್ಡ್ ವರ್ಸನ್ (IRV) - ಕನ್ನಡ - 2019.pdf
K,Kapin,Portions,Kapin,tbx,K/Kapin/Portions — Kapin.pdf
K,Kapingamarangi,Full Bible,Beebaa Dabu,kpg,K/Kapingamarangi/Full Bible — Beebaa Dabu.pdf
K,Kaqchikel,New Testament,GT:cak:Kaqchikel,cak,K/Kaqchikel/New Testament — GT cak Kaqchikel.pdf
K,Kaqchikel,New Testament,RI DIOS NCH'O PA KACH'ABÜL CHEKE,cakENT,K/Kaqchikel/New Testament — RI DIOS NCH'O PA KACH'ABÜL CHEKE.pdf
K,Kaqchikel,New Testament,Re C'ac'a Testamento pa Kach'abal,cakYNT,K/Kaqchikel/New Testament — Re C'ac'a Testamento pa Kach'abal.pdf
K,Kaqchikel,New Testament,Ri C'ac'a Trato ri Xuben ri Dios Quiq'uin ri Vinek,cakCNT,K/Kaqchikel/New Testament — Ri C'ac'a Trato ri Xuben ri Dios Quiq'uin ri Vinek.pdf
K,Kaqchikel,New Testament,Ri C'ac'ac' Testamento pa Kach'abel,cakWNT,K/Kaqchikel/New Testament — Ri C'ac'ac' Testamento pa Kach'abel.pdf
K,Kaqchikel,New Testament,Ri c'ac'ac' Testamento pa kach'ab'al,cakSNT,K/Kaqchikel/New Testament — Ri c'ac'ac' Testamento pa kach'ab'al.pdf
K,Kaqchikel,New Testament,Ri utzilaj rutzij ri Dios pa kachʼabel,cakNT,K/Kaqchikel/New Testament — Ri utzilaj rutzij ri Dios pa kachʼabel.pdf
K,Kara,New Testament,Kara Bible,reg,K/Kara/New Testament — Kara Bible.pdf
K,Kara,New Testament,Kara New Testament,leu,K/Kara/New Testament — Kara New Testament.pdf
K,Karajá,New Testament,Deuxu Rybe Tyyriti,kpjNT,K/Karajá/New Testament — Deuxu Rybe Tyyriti.pdf
K,Karkar-Yuri,New Testament,Kwaromp Kwapwe Kare Kar,yuj,K/Karkar-Yuri/New Testament — Kwaromp Kwapwe Kare Kar.pdf
K,Kashinawa,New Testament,Diosun Jesúswen taexun yuba bena yiniki,cbsNT,K/Kashinawa/New Testament — Diosun Jesúswen taexun yuba bena yiniki.pdf
K,Kasua,New Testament,Kokolo Kao Tesene Solo,khs,K/Kasua/New Testament — Kokolo Kao Tesene Solo.pdf
K,Kate,Portions,Kâte Bible,kmg,K/Kate/Portions — Kâte Bible.pdf
K,Kauana,Full Bible,A BUK TABU A MAULANA KUNUBU ma A KALAMANA KUNUBU,ksd,K/Kauana/Full Bible — A BUK TABU A MAULANA KUNUBU ma A KALAMANA KUNUBU.pdf
K,Kayabí,New Testament,Janeruwarete 'Ga Je'eg,kyzNT,K/Kayabí/New Testament — Janeruwarete 'Ga Je'eg.pdf
K,Kayapó,New Testament,Metĩndjwỳnh Kute Memã Kabẽn Ny Jarẽnh,txuNT,K/Kayapó/New Testament — Metĩndjwỳnh Kute Memã Kabẽn Ny Jarẽnh.pdf
K,Keapara,New Testament,VEKAPAWAI VALIGUNA,khz,K/Keapara/New Testament — VEKAPAWAI VALIGUNA.pdf
K,Kein,New Testament,Uwait nugau Ze Naliu,bmh,K/Kein/New Testament — Uwait nugau Ze Naliu.pdf
K,Kenga,New Testament,Kitapm kɛn Raa dɔɔko kiji ute jeege,kyq,K/Kenga/New Testament — Kitapm kɛn Raa dɔɔko kiji ute jeege.pdf
K,Kenyang,New Testament,Ɛkáti Nku Nkɔ,kenNT,K/Kenyang/New Testament — Ɛkáti Nku Nkɔ.pdf
K,Keyagana,New Testament,Saufa Kotalake Gemae,kyg,K/Keyagana/New Testament — Saufa Kotalake Gemae.pdf
K,Khanty,Portions,Хӑнты Перевод Библии,kca,K/Khanty/Portions — Хӑнты Перевод Библии.pdf
K,Kilivila,Full Bible,Buki Pilabumaboma Kabutubogwa Deli Kabutuvau,kij,K/Kilivila/Full Bible — Buki Pilabumaboma Kabutubogwa Deli Kabutuvau.pdf
K,Kinga,Portions,Mahanji Bible,zgam,K/Kinga/Portions — Mahanji Bible.pdf
K,Kire,New Testament,Fhe Bakɨmen Kaman Kameŋ,geb,K/Kire/New Testament — Fhe Bakɨmen Kaman Kameŋ.pdf
K,Kisar,New Testament,Makromod lalap lirna wawan,kjeNT,K/Kisar/New Testament — Makromod lalap lirna wawan.pdf
K,Kisi,New Testament,Kisi Bible,kiz,K/Kisi/New Testament — Kisi Bible.pdf
K,Kitja,Portions,Jawunany,gia,K/Kitja/Portions — Jawunany.pdf
K,Kituba,Full Bible,Mambu ya Nzambi,mkw,K/Kituba/Full Bible — Mambu ya Nzambi.pdf
K,"Kiwai, Northeast",Portions,Pai meai Ruka-ro iꞌati emerai-ka,kiw,"K/Kiwai, Northeast/Portions — Pai meai Ruka-ro iꞌati emerai-ka.pdf"
K,Kiyombi,New Testament,"Biblica® Open Nkanda wu Moyo, Nguizani Yimona ayi Minkunga 2002",yom,"K/Kiyombi/New Testament — Biblica® Open Nkanda wu Moyo, Nguizani Yimona ayi Minkunga 2002.pdf"
K,Kizalamo,New Testament,Bibilia ya Kizalamo,zajp,K/Kizalamo/New Testament — Bibilia ya Kizalamo.pdf
K,Kobon,New Testament,Manö Kamɨŋ,kpw,K/Kobon/New Testament — Manö Kamɨŋ.pdf
K,Koda,Portions,কড়া অনুবাদ,cdz,K/Koda/Portions — কড়া অনুবাদ.pdf
K,"Koiali, Mountain",New Testament,Buka Tumute,kpx,"K/Koiali, Mountain/New Testament — Buka Tumute.pdf"
K,"Kolami, Southeastern",New Testament,కొత్త కరార్,nit,"K/Kolami, Southeastern/New Testament — కొత్త కరార్.pdf"
K,Komba,New Testament,SIŊGI ÂLIP EKAP,kpf,K/Komba/New Testament — SIŊGI ÂLIP EKAP.pdf
K,Kombio,Portions,Kombio Wampukuamp Bible Portions,xbi-w,K/Kombio/Portions — Kombio Wampukuamp Bible Portions.pdf
K,Kombio,Portions,Kombio Yanimoi Bible Portions,xbi-y,K/Kombio/Portions — Kombio Yanimoi Bible Portions.pdf
K,Konai,New Testament,Konai,kxw,K/Konai/New Testament — Konai.pdf
K,Konda-Dora,Portions,ମାପୁରୁଦି ସତ୍‌ ବାକ୍ୟ,kfcp,K/Konda-Dora/Portions — ମାପୁରୁଦି ସତ୍‌ ବାକ୍ୟ.pdf
K,Konkomba,New Testament,Uwumbɔr aagbaŋ,xon,K/Konkomba/New Testament — Uwumbɔr aagbaŋ.pdf
K,Korafe,New Testament,God Da Geka Seka,kpr,K/Korafe/New Testament — God Da Geka Seka.pdf
K,Korean,Full Bible,한국어 성경,kor,K/Korean/Full Bible — 한국어 성경.pdf
K,Kosena,New Testament,aúná-aimba simái tarúmakain-kwasai,kze,K/Kosena/New Testament — aúná-aimba simái tarúmakain-kwasai.pdf
K,Kosraean,Full Bible,BIBLE MUTAL,kos,K/Kosraean/Full Bible — BIBLE MUTAL.pdf
K,Kote,Portions,Kote New Testament,eko,K/Kote/Portions — Kote New Testament.pdf
K,Kouya,New Testament,ʼWʋsuslolue loluu ʼsɛbhɛ,kyf,K/Kouya/New Testament — ʼWʋsuslolue loluu ʼsɛbhɛ.pdf
K,Koya,New Testament,ପୁନାଦ୍ ଆର୍ର୍,kff,K/Koya/New Testament — ପୁନାଦ୍ ଆର୍ର୍.pdf
K,Kriol,Full Bible,Holi Baibul,rop,K/Kriol/Full Bible — Holi Baibul.pdf
K,Kube,New Testament,SISIPAC AC ɊELIA,kgf,K/Kube/New Testament — SISIPAC AC ɊELIA.pdf
K,Kuhane,New Testament,Kuhane Bible,sbs,K/Kuhane/New Testament — Kuhane Bible.pdf
K,Kukatja,Portions,Kukatja Scriptures,kux,K/Kukatja/Portions — Kukatja Scriptures.pdf
K,Kuku-Yalanji,New Testament,Godumu Kuku,gvn,K/Kuku-Yalanji/New Testament — Godumu Kuku.pdf
K,Kuman,New Testament,YESUS KAMO WAKAI,kue,K/Kuman/New Testament — YESUS KAMO WAKAI.pdf
K,"Kuna, Border",New Testament,Pab tummad karta pab Jesucristobal igal-pin mezhijad,kvnNT,"K/Kuna, Border/New Testament — Pab tummad karta pab Jesucristobal igal-pin mezhijad.pdf"
K,"Kuna, San Blas",New Testament,Bab dummad Jesucristoba igar mesisad garda,cuk09,"K/Kuna, San Blas/New Testament — Bab dummad Jesucristoba igar mesisad garda.pdf"
K,Kunbarlang,Portions,Kunbarlang Scripture,wlg,K/Kunbarlang/Portions — Kunbarlang Scripture.pdf
K,Kuni-Boazi,New Testament,Mbumbukiam-qa Manqat Mbomambaqape,kvg,K/Kuni-Boazi/New Testament — Mbumbukiam-qa Manqat Mbomambaqape.pdf
K,Kunimaipa,New Testament,Baiñetinavoz Tep Tokatit,kup,K/Kunimaipa/New Testament — Baiñetinavoz Tep Tokatit.pdf
K,Kunjen,Portions,Kunjen Mark Portions,kjn,K/Kunjen/Portions — Kunjen Mark Portions.pdf
K,Kunwinjku,Portions,Kuninjku Selections,gupk,K/Kunwinjku/Portions — Kuninjku Selections.pdf
K,Kuot,New Testament,Bais Ula Mumuru Aime Iesu,kto,K/Kuot/New Testament — Bais Ula Mumuru Aime Iesu.pdf
K,Kupang Malay,New Testament,Kupang Malay Bible,mkn,K/Kupang Malay/New Testament — Kupang Malay Bible.pdf
K,Kurama,Portions,Akurumi NT Portion,krh,K/Kurama/Portions — Akurumi NT Portion.pdf
K,Kurti,Portions,Kurti Baibel,ktm,K/Kurti/Portions — Kurti Baibel.pdf
K,Kutu,New Testament,Biblia Kikutu,kdc,K/Kutu/New Testament — Biblia Kikutu.pdf
K,Kutu,New Testament,Lagano da Sambi kwa Wanhu Wose,kdc2014,K/Kutu/New Testament — Lagano da Sambi kwa Wanhu Wose.pdf
K,Kuturmi,Portions,Kuturmi NT Portion,khj,K/Kuturmi/Portions — Kuturmi NT Portion.pdf
K,Kuvi,Portions,ପୁଃନି ମେ଼ରା,kxv,K/Kuvi/Portions — ପୁଃନି ମେ଼ରା.pdf
K,Kwaio,New Testament,Fatalana God,kwd,K/Kwaio/New Testament — Fatalana God.pdf
K,Kwanga,New Testament,Kwanga New Testament,kwj,K/Kwanga/New Testament — Kwanga New Testament.pdf
K,Kwara'ae,New Testament,Fau Alanga'inga Faolu Ana Ala'anga Kwara'ae,kwf,K/Kwara'ae/New Testament — Fau Alanga'inga Faolu Ana Ala'anga Kwara'ae.pdf
K,Kwere,New Testament,Biblia Ching'hwele,cwe,K/Kwere/New Testament — Biblia Ching'hwele.pdf
K,Kwoma,New Testament,GOD RIITI MAJI KEPI,kmo,K/Kwoma/New Testament — GOD RIITI MAJI KEPI.pdf
K,Kwomtari,Portions,Oofulilu Na,kwo,K/Kwomtari/Portions — Oofulilu Na.pdf
K,Kyaka Enga,New Testament,BUKU BAEPOLE,kyc,K/Kyaka Enga/New Testament — BUKU BAEPOLE.pdf
K,Kyenele,Portions,Mak - Kiañiŋ Balaŋ,kql,K/Kyenele/Portions — Mak - Kiañiŋ Balaŋ.pdf
L,Label,New Testament,A Wakak a Warwara ane God,lbb,L/Label/New Testament — A Wakak a Warwara ane God.pdf
L,Lacandon,New Testament,Lacandon,lacNT,L/Lacandon/New Testament — Lacandon.pdf
L,Lala,New Testament,Luva'ana'i Namana Makamakana,nrz,L/Lala/New Testament — Luva'ana'i Namana Makamakana.pdf
L,Larrakia,Portions,Larrakia Christmas Story,lrg,L/Larrakia/Portions — Larrakia Christmas Story.pdf
L,Latin,Full Bible,Bibbia Vulgata Clementina na 1598,latVUC,L/Latin/Full Bible — Bibbia Vulgata Clementina na 1598.pdf
L,Lewo,New Testament,Lologena Wo Kienane Yesu Kristo Kome Kewo,lww,L/Lewo/New Testament — Lologena Wo Kienane Yesu Kristo Kome Kewo.pdf
L,Lietuvių,Portions,Biblica® Naudojimo teisės atviros „Jėzus ir Jo pasekėjai“,litb,L/Lietuvių/Portions — Biblica® Naudojimo teisės atviros „Jėzus ir Jo pasekėjai“.pdf
L,Limbu,New Testament,Yesu khristarɛ kunisaam,lifNT2,L/Limbu/New Testament — Yesu khristarɛ kunisaam.pdf
L,Limbu,New Testament,ᤏᤡᤱᤘᤠ᤹ᤑᤢ ᤐᤠ᤺ᤴᤈᤠᤰ ᤁᤢᤛᤱ ᤔᤠᤱᤜᤢᤵ,lifNT,L/Limbu/New Testament — ᤏᤡᤱᤘᤠ᤹ᤑᤢ ᤐᤠ᤺ᤴᤈᤠᤰ ᤁᤢᤛᤱ ᤔᤠᤱᤜᤢᤵ.pdf
L,Lingála,Full Bible,Biblica® Salela na bonsomi Mokanda na Bomoi,lin,L/Lingála/Full Bible — Biblica® Salela na bonsomi Mokanda na Bomoi.pdf
L,Lithuanian,Full Bible,Tikinčiųjų paveldo vertimas,lit,L/Lithuanian/Full Bible — Tikinčiųjų paveldo vertimas.pdf
L,Lodhi,New Testament,जीवन को वचन,lbm,L/Lodhi/New Testament — जीवन को वचन.pdf
L,Lole,New Testament,Rote Lole Alkitab,llg,L/Lole/New Testament — Rote Lole Alkitab.pdf
L,Lote,New Testament,Tomunga Hel Heueu Ngana,uvl,L/Lote/New Testament — Tomunga Hel Heueu Ngana.pdf
L,Luang,New Testament,Puka Lululi,lex,L/Luang/New Testament — Puka Lululi.pdf
L,Luganda,Full Bible,"Biblica® Bayibuli Entukuvu, Endagaano Enkadde nʼEndagaano Empya ekwatiddwa ku katambi™",lug,"L/Luganda/Full Bible — Biblica® Bayibuli Entukuvu, Endagaano Enkadde nʼEndagaano Empya ekwatiddwa ku katambi™.pdf"
L,Luguru,New Testament,Laghano Lya Sambi Kwe Iwanu Wose,ruf,L/Luguru/New Testament — Laghano Lya Sambi Kwe Iwanu Wose.pdf
L,Lukpa,Full Bible,PIIPILI ƖSƆ TƆM TAKƎLAƔA,dop,L/Lukpa/Full Bible — PIIPILI ƖSƆ TƆM TAKƎLAƔA.pdf
L,Lungga,New Testament,Luqa Full Bible,lga,L/Lungga/New Testament — Luqa Full Bible.pdf
L,Luyana,New Testament,Luyana Bible Translation,lyn,L/Luyana/New Testament — Luyana Bible Translation.pdf
M,Machiguenga,New Testament,Iriniane Tasorintsi,mcbNT,M/Machiguenga/New Testament — Iriniane Tasorintsi.pdf
M,Macuna,New Testament,Dios Oca Tuti,myy,M/Macuna/New Testament — Dios Oca Tuti.pdf
M,Macushi,New Testament,Macushi,mbcNT,M/Macushi/New Testament — Macushi.pdf
M,Madak,New Testament,Lenavolo Lovoang Kaala Maxat La Sam,mmx,M/Madak/New Testament — Lenavolo Lovoang Kaala Maxat La Sam.pdf
M,Magyar,New Testament,"Biblica® Nyitott Újszövetség: élet, igazság és világosság",hun,"M/Magyar/New Testament — Biblica® Nyitott Újszövetség élet, igazság és világosság.pdf"
M,Maiadomu,Portions,Maiadomu Malika,mzz,M/Maiadomu/Portions — Maiadomu Malika.pdf
M,Maiwa,New Testament,GAE MATAIWA,mti,M/Maiwa/New Testament — GAE MATAIWA.pdf
M,Maka,New Testament,INTATA ȽE'ȽIJEI,mca,M/Maka/New Testament — INTATA ȽE'ȽIJEI.pdf
M,Makaa,New Testament,Kálaad Zɛmbî : Sɔ ̧ á Gúgwáan,mcp,M/Makaa/New Testament — Kálaad Zɛmbî Sɔ ̧ á Gúgwáan.pdf
M,Makhuwa-Meetto,Portions,Makhuwa-Meetto do Novo Testamento,mgh,M/Makhuwa-Meetto/Portions — Makhuwa-Meetto do Novo Testamento.pdf
M,Makhuwa-Meetto,New Testament,Makua New Testament 2015,mgh2016,M/Makhuwa-Meetto/New Testament — Makua New Testament 2015.pdf
M,Makonde,New Testament,Lilailano Lyahambi Lya Nnungu Kwa Vanu Vammalele,kde,M/Makonde/New Testament — Lilailano Lyahambi Lya Nnungu Kwa Vanu Vammalele.pdf
M,"Malagasy, Tandroy-Mahafaly",Full Bible,Saontsin’ Añahare,tdx,"M/Malagasy, Tandroy-Mahafaly/Full Bible — Saontsin’ Añahare.pdf"
M,Malay,New Testament,Kitab Suci Zabur dan Injil,zlmKSZI,M/Malay/New Testament — Kitab Suci Zabur dan Injil.pdf
M,Malayalam,Full Bible,ഇന്ത്യൻ റിവൈസ്ഡ് വേർഷൻ (IRV) - മലയാളം,mal,M/Malayalam/Full Bible — ഇന്ത്യൻ റിവൈസ്ഡ് വേർഷൻ (IRV) - മലയാളം.pdf
M,Malayalam,Full Bible,"മലയാളം സത്യവേദപുസ്തകം 1910 - പരിഷ്കരിച്ച പതിപ്പ്, സമകാലിക ലിപിയിൽ",mal2015,"M/Malayalam/Full Bible — മലയാളം സത്യവേദപുസ്തകം 1910 - പരിഷ്കരിച്ച പതിപ്പ്, സമകാലിക ലിപിയിൽ.pdf"
M,Male,New Testament,Maale New Testament,mdybse,M/Male/New Testament — Maale New Testament.pdf
M,Male,Full Bible,ጌኤዦ ማፃኣፖ,mdyeth,M/Male/Full Bible — ጌኤዦ ማፃኣፖ.pdf
M,Malei-Hote,New Testament,Wapômbêŋ Anêŋ Abô Matheŋ,hot,M/Malei-Hote/New Testament — Wapômbêŋ Anêŋ Abô Matheŋ.pdf
M,Mam,New Testament,Acʼaj testamento (El Nuevo testamento in Mam de Todos Santos),mamNT,M/Mam/New Testament — Acʼaj testamento (El Nuevo testamento in Mam de Todos Santos).pdf
M,Mam,New Testament,Mam Central (Comitancillo),mamC,M/Mam/New Testament — Mam Central (Comitancillo).pdf
M,Mamasa,New Testament,Buku Masero: Pa'dandi Bakaru,mqjNT,M/Mamasa/New Testament — Buku Masero Pa'dandi Bakaru.pdf
M,Manam,New Testament,Testamen Oauoau,mva,M/Manam/New Testament — Testamen Oauoau.pdf
M,Manambu,New Testament,Nupela Testamen long Manambu,mle,M/Manambu/New Testament — Nupela Testamen long Manambu.pdf
M,Mandara,New Testament,Mi Namani Tino,tbf,M/Mandara/New Testament — Mi Namani Tino.pdf
M,Mandarin Chinese,Full Bible,Biblica® 圣经当代译本开放资源,cmncbs,M/Mandarin Chinese/Full Bible — Biblica® 圣经当代译本开放资源.pdf
M,Mandarin Chinese,Full Bible,Biblica® 聖經，當代譯本開放資源,cmncbt,M/Mandarin Chinese/Full Bible — Biblica® 聖經，當代譯本開放資源.pdf
M,Mangseng,New Testament,God Ile Riong Kinnga Ponganga nge Mangsengre Okei,mbh,M/Mangseng/New Testament — God Ile Riong Kinnga Ponganga nge Mangsengre Okei.pdf
M,Mankanya,New Testament,Ulibra wi Naşibaţi,knf,M/Mankanya/New Testament — Ulibra wi Naşibaţi.pdf
M,"Manobo, Agusan",New Testament,Kasuyatan to Diyus,msmNT,"M/Manobo, Agusan/New Testament — Kasuyatan to Diyus.pdf"
M,"Manobo, Ata",New Testament,Kasulatan to Magboboot,atdNT,"M/Manobo, Ata/New Testament — Kasulatan to Magboboot.pdf"
M,"Manobo, Matigsalug",New Testament,Meupiya ne panugtulen: Bibliya ne Matigsalug,mbtNT,"M/Manobo, Matigsalug/New Testament — Meupiya ne panugtulen Bibliya ne Matigsalug.pdf"
M,"Manobo, Obo",New Testament,"Moppiyon Dinoggan, Moka-atag ki Disas Krays",oboNT,"M/Manobo, Obo/New Testament — Moppiyon Dinoggan, Moka-atag ki Disas Krays.pdf"
M,"Manobo, Sarangani",New Testament,Se kaling peokit,mbs,"M/Manobo, Sarangani/New Testament — Se kaling peokit.pdf"
M,"Manobo, Western Bukidnon",Portions,Is Lalag te Megbevayà,mbbOT,"M/Manobo, Western Bukidnon/Portions — Is Lalag te Megbevayà.pdf"
M,Mansaka,New Testament,Yang Bago na Togon Kanatu,msk,M/Mansaka/New Testament — Yang Bago na Togon Kanatu.pdf
M,Manx Gaelic,Portions,Manx Gaelic Bible portions,manxgaelic,M/Manx Gaelic/Portions — Manx Gaelic Bible portions.pdf
M,Mape,New Testament,Maŋkekerisiere Biŋe Quraŋ Jojofo Gariine,mlh,M/Mape/New Testament — Maŋkekerisiere Biŋe Quraŋ Jojofo Gariine.pdf
M,Mapudungun,New Testament,Ngünechen ñi Küme Dungu,arnNT,M/Mapudungun/New Testament — Ngünechen ñi Küme Dungu.pdf
M,Marathi,Full Bible,इंडियन रीवाइज्ड वर्जन (IRV) - मराठी,mar,M/Marathi/Full Bible — इंडियन रीवाइज्ड वर्जन (IRV) - मराठी.pdf
M,Marghi South,Portions,Ndǝshiguˈyar Foɗǝu Ənga Thlǝr Camaˈyar,mfm,M/Marghi South/Portions — Ndǝshiguˈyar Foɗǝu Ənga Thlǝr Camaˈyar.pdf
M,Marik,New Testament,Mata Ifenẽya Nẽ Od,dad,M/Marik/New Testament — Mata Ifenẽya Nẽ Od.pdf
M,Martu Wangka,Portions,Mamamili Wangka,mpj,M/Martu Wangka/Portions — Mamamili Wangka.pdf
M,Masbatenyo,New Testament,An Maayo na Barita Hali sa Dios,msb,M/Masbatenyo/New Testament — An Maayo na Barita Hali sa Dios.pdf
M,Maskelynes,New Testament,Nasoruan siGot len nasoruan ta Uluveu,klv,M/Maskelynes/New Testament — Nasoruan siGot len nasoruan ta Uluveu.pdf
M,Matengo,New Testament,Amatengu,mgv,M/Matengo/New Testament — Amatengu.pdf
M,Mato,New Testament,Urana Xuana,met,M/Mato/New Testament — Urana Xuana.pdf
M,Matsés,New Testament,Esuquidistu Chuiquin Tantiamete,mcfNT,M/Matsés/New Testament — Esuquidistu Chuiquin Tantiamete.pdf
M,Matumbi,Portions,Injili ya Yesu,mgw,M/Matumbi/Portions — Injili ya Yesu.pdf
M,Mauwake,New Testament,YEESUS OPOR ELIWA,mhl,M/Mauwake/New Testament — YEESUS OPOR ELIWA.pdf
M,Mawng,Portions,Mawng Mark and other Scripture portions,mph,M/Mawng/Portions — Mawng Mark and other Scripture portions.pdf
M,Maxakalí,New Testament,Topa Yõg Tappet,mblNT,M/Maxakalí/New Testament — Topa Yõg Tappet.pdf
M,"Maya, Mopán",New Testament,Le'ec Ada' U T'an A Dios A Tumulbene,mopNT,"M/Maya, Mopán/New Testament — Le'ec Ada' U T'an A Dios A Tumulbene.pdf"
M,"Mazahua, Central",New Testament,Nu o̱ jña mizhocjimi nu mama ja ga cja e Jesucristo,mazNT,"M/Mazahua, Central/New Testament — Nu o̱ jña mizhocjimi nu mama ja ga cja e Jesucristo.pdf"
M,"Mazatec, Chiquihuitlán",New Testament,Compromisu xi majo xi casahmi nina cojo xuta (El Nuevo Testamento en el mazateco de Chiquihuitlán de Juárez ... y en español),maqNT,"M/Mazatec, Chiquihuitlán/New Testament — Compromisu xi majo xi casahmi nina cojo xuta (El Nuevo Testamento en el mazateco de Chiquihuitlán de Juárez ... y en esp.pdf"
M,"Mazatec, Huautla",New Testament,Xon⁴-le⁴ ni³na¹ xi³ tʔa³tsʔe⁴ Jesucristo,mauNT,"M/Mazatec, Huautla/New Testament — Xon⁴-le⁴ ni³na¹ xi³ tʔa³tsʔe⁴ Jesucristo.pdf"
M,"Mazatec, Jalapa de Díaz",New Testament,Éhe̱n Nti̱a̱ná,majNT,"M/Mazatec, Jalapa de Díaz/New Testament — Éhe̱n Nti̱a̱ná.pdf"
M,"Mazatec, San Jerónimo Tecóatl",New Testament,"Mazatec, San Jerónimo Tecóatl",maaNT,"M/Mazatec, San Jerónimo Tecóatl/New Testament — Mazatec, San Jerónimo Tecóatl.pdf"
M,"Mazateco, Ayautla",New Testament,El Nuevo Testamento Mazateco de Ayautla,vmyNT,"M/Mazateco, Ayautla/New Testament — El Nuevo Testamento Mazateco de Ayautla.pdf"
M,Mbe,Portions,Mbembe Okohm,mfo,M/Mbe/Portions — Mbembe Okohm.pdf
M,Mbuko,New Testament,Mbuko: Aɓan 'am wiya awan,mqbNT,M/Mbuko/New Testament — Mbuko Aɓan 'am wiya awan.pdf
M,Mbula,New Testament,Anutu Sua Kini Potomaxana,mna,M/Mbula/New Testament — Anutu Sua Kini Potomaxana.pdf
M,Mbula-Bwazza,Portions,Mbula-Bwazza,mbu,M/Mbula-Bwazza/Portions — Mbula-Bwazza.pdf
M,Meitei,New Testament,ANOUBA WAREPNABA,mni,M/Meitei/New Testament — ANOUBA WAREPNABA.pdf
M,Mekeo,New Testament,Mauni Mamaga Iifaga,mek,M/Mekeo/New Testament — Mauni Mamaga Iifaga.pdf
M,Melanesian Pidgin,Full Bible,Buk Baibel long Tok Pisin,tpi,M/Melanesian Pidgin/Full Bible — Buk Baibel long Tok Pisin.pdf
M,Melanesian Pidgin,Full Bible,Buk Baibel long Tok Pisin,tpiOTNT,M/Melanesian Pidgin/Full Bible — Buk Baibel long Tok Pisin (tpiOTNT).pdf
M,Melo,New Testament,Oroth Caaqo,mfxl,M/Melo/New Testament — Oroth Caaqo.pdf
M,Melo,New Testament,ኦሮꬅ ጫቆ,mfxe,M/Melo/New Testament — ኦሮꬅ ጫቆ.pdf
M,Melpa,New Testament,Got Nga Nambuha Ik Kai,med,M/Melpa/New Testament — Got Nga Nambuha Ik Kai.pdf
M,Mende,New Testament,Mashi Avui Wasilakahi,sim,M/Mende/New Testament — Mashi Avui Wasilakahi.pdf
M,Mengen,New Testament,Piunga Ba Bonga A Pau,mee,M/Mengen/New Testament — Piunga Ba Bonga A Pau.pdf
M,Menya,New Testament,Goti Hanjuwä Iqueqä Kukŋui,mcr,M/Menya/New Testament — Goti Hanjuwä Iqueqä Kukŋui.pdf
M,Meramera,New Testament,Laulau na Vinalu mine Salemo,mxm,M/Meramera/New Testament — Laulau na Vinalu mine Salemo.pdf
M,Merey,New Testament,Dzam Weɗeye,meq,M/Merey/New Testament — Dzam Weɗeye.pdf
M,Meriam,Portions,Meriam Mir Bible,ulk1902,M/Meriam/Portions — Meriam Mir Bible.pdf
M,Meriam,Portions,Meriam Mir Bible,ulk,M/Meriam/Portions — Meriam Mir Bible (ulk).pdf
M,Mi'kmaq,New Testament,Gelulg Glusuaqan: Gisiteget Agnutmugsi'gw,micMIQNT,M/Mi'kmaq/New Testament — Gelulg Glusuaqan Gisiteget Agnutmugsi'gw.pdf
M,Mian,New Testament,Gode Dowan Wengobe,mpt,M/Mian/New Testament — Gode Dowan Wengobe.pdf
M,Migabac,New Testament,Migabac Bible Portions,mpp,M/Migabac/New Testament — Migabac Bible Portions.pdf
M,Minaveha,New Testament,Awaeha Vovouna Minaveha Movia,mvn,M/Minaveha/New Testament — Awaeha Vovouna Minaveha Movia.pdf
M,Miniafia,New Testament,TUR GEWASIN O BAIBASIT BOUBUN,aai,M/Miniafia/New Testament — TUR GEWASIN O BAIBASIT BOUBUN.pdf
M,Minimib dialect of Kalam,New Testament,MƗNƗM KOMIŊ,kmh-m,M/Minimib dialect of Kalam/New Testament — MƗNƗM KOMIŊ.pdf
M,Misima-Paneati,New Testament,Bateli Vavaluna,mpx,M/Misima-Paneati/New Testament — Bateli Vavaluna.pdf
M,"Mixe, Coatlán",New Testament,El Nuevo Testamento en mixe de Coatlán,mcoNT,"M/Mixe, Coatlán/New Testament — El Nuevo Testamento en mixe de Coatlán.pdf"
M,"Mixe, Isthmus",New Testament,El Nuevo Testamento en mixe de Guichicovi,mirNT,"M/Mixe, Isthmus/New Testament — El Nuevo Testamento en mixe de Guichicovi.pdf"
